User_ID,Age,Gender,Location_ID,Location_Name,Category,Rating,Review,Visit_Date,Duration,Activity,Companions,Accommodation,Price_Range,Local_Cuisine_Rating,Weather_Preference,Transport,Is_Family_Friendly,Language_Barrier,Budget,Recommend
807,66,Male,1963,Machu Picchu,Historical,4,Too crowded,2024-05-10,9.3,Shopping,0,Hotel,Low,5,Cool,Walking,0,1,3000,0
980,20,Male,1652,Grand Canyon,Historical,3,Too crowded,2021-02-11,7.2,Hiking,3,Airbnb,High,2,Cool,Car,1,1,2000,1
277,67,Male,1039,Eiffel Tower,Historical,2,Too crowded,2020-07-22,9.8,Dining,2,Guesthouse,Medium,4,Moderate,Taxi,1,1,1000,0
988,43,Male,1286,Great Wall of China,Adventure,1,Breathtaking experience,2023-01-20,2.6,Photography,2,Hostel,Medium,3,Cool,Walking,0,0,1000,1
701,51,Male,1414,Grand Canyon,Nature,1,Amazing view,2022-10-10,4.7,Photography,3,Hostel,High,1,Warm,Car,0,1,1000,1
219,36,Male,1863,Taj Mahal,Historical,2,Loved the architecture,2020-07-20,3.5,Photography,5,Guesthouse,Medium,1,Cool,Taxi,0,0,2000,1
715,41,Other,1420,Machu Picchu,Historical,3,Amazing view,2020-11-12,7.4,Hiking,3,Hostel,Medium,2,Moderate,Public Transport,1,1,2000,1
423,67,Male,1828,Machu Picchu,Nature,1,Breathtaking experience,2020-05-19,1.8,Dining,3,Guesthouse,Low,5,Cool,Bike,1,1,500,0
681,43,Male,1986,Machu Picchu,Urban,2,Amazing view,2020-03-12,2.4,Hiking,3,Hotel,High,4,Warm,Bike,1,0,3000,1
385,31,Other,1748,Machu Picchu,Adventure,1,Breathtaking experience,2022-03-31,7.2,Shopping,5,Guesthouse,Low,2,Warm,Taxi,0,1,1500,1
396,69,Other,1223,Taj Mahal,Historical,5,Breathtaking experience,2020-02-21,5.9,Hiking,5,Guesthouse,Medium,2,Warm,Walking,0,0,2000,0
135,67,Other,1470,Taj Mahal,Historical,3,Loved the architecture,2023-08-18,7.1,Dining,1,Hostel,Medium,2,Warm,Walking,1,0,1000,0
881,44,Other,1060,Machu Picchu,Historical,4,Too crowded,2022-12-01,5.6,Dining,2,Resort,Medium,2,Moderate,Public Transport,1,0,500,1
430,52,Other,1846,Machu Picchu,Urban,2,Too crowded,2020-05-27,9.5,Photography,1,Guesthouse,High,4,Moderate,Car,1,1,5000,1
521,68,Other,1919,Grand Canyon,Urban,2,Amazing view,2021-12-15,6.0,Sightseeing,2,Hostel,Medium,3,Cool,Car,1,0,500,0
775,54,Other,1556,Eiffel Tower,Urban,4,Not worth the visit,2023-02-14,2.0,Hiking,1,Hotel,High,2,Moderate,Walking,1,1,500,0
968,68,Other,1510,Grand Canyon,Historical,3,Not worth the visit,2021-06-16,9.3,Sightseeing,1,Airbnb,Medium,1,Warm,Car,1,1,1500,1
619,24,Other,1565,Great Wall of China,Nature,4,Too crowded,2022-05-14,6.8,Sightseeing,4,Airbnb,High,3,Cool,Car,1,1,5000,1
932,57,Female,1811,Grand Canyon,Nature,3,Breathtaking experience,2024-07-22,4.3,Photography,1,Hostel,Medium,1,Warm,Taxi,0,0,3000,0
263,21,Female,1540,Taj Mahal,Urban,1,Not worth the visit,2021-04-14,4.9,Hiking,5,Hostel,Low,1,Warm,Walking,0,0,500,1
512,31,Other,1144,Great Wall of China,Urban,2,Amazing view,2020-06-24,1.6,Sightseeing,1,Hotel,Low,4,Cool,Bike,1,1,1000,1
265,45,Other,1831,Great Wall of China,Urban,5,Too crowded,2022-01-31,9.2,Dining,2,Guesthouse,Medium,4,Warm,Car,0,1,2000,0
686,54,Female,1954,Eiffel Tower,Adventure,5,Breathtaking experience,2021-05-05,3.6,Hiking,0,Hostel,Medium,3,Moderate,Taxi,1,0,500,0
395,32,Female,1503,Grand Canyon,Urban,2,Too crowded,2022-10-18,7.5,Shopping,5,Hostel,Medium,4,Warm,Bike,0,1,2000,0
543,38,Male,1623,Eiffel Tower,Historical,1,Too crowded,2023-01-16,6.5,Shopping,0,Hostel,High,4,Moderate,Car,0,0,3000,0
904,46,Other,1331,Taj Mahal,Historical,2,Breathtaking experience,2023-10-02,8.6,Dining,1,Hostel,Medium,2,Warm,Walking,1,1,5000,1
526,18,Male,1164,Eiffel Tower,Adventure,3,Breathtaking experience,2021-02-19,5.4,Dining,2,Guesthouse,Medium,3,Warm,Taxi,0,0,3000,1
785,19,Male,1982,Great Wall of China,Nature,2,Too crowded,2021-04-02,8.4,Dining,4,Airbnb,High,2,Cool,Taxi,0,1,5000,0
868,25,Other,1657,Machu Picchu,Adventure,1,Too crowded,2022-09-02,2.2,Photography,2,Guesthouse,Medium,1,Warm,Walking,0,1,1000,1
407,29,Other,1501,Great Wall of China,Urban,3,Loved the architecture,2021-10-28,5.8,Shopping,2,Hostel,Low,3,Warm,Taxi,0,1,1000,1
548,39,Male,1210,Great Wall of China,Adventure,1,Not worth the visit,2020-03-18,1.2,Sightseeing,5,Hostel,Medium,3,Cool,Walking,0,0,500,0
983,47,Female,1758,Taj Mahal,Adventure,4,Not worth the visit,2021-11-05,3.0,Dining,0,Hotel,Medium,5,Cool,Taxi,0,0,2000,1
122,57,Female,1919,Grand Canyon,Historical,3,Breathtaking experience,2023-08-24,1.2,Photography,5,Resort,Low,3,Warm,Bike,0,0,2000,0
685,33,Other,1175,Machu Picchu,Historical,2,Loved the architecture,2020-11-13,6.1,Sightseeing,5,Guesthouse,High,5,Moderate,Public Transport,1,0,5000,0
287,21,Male,1556,Machu Picchu,Urban,3,Too crowded,2021-08-01,4.8,Dining,2,Airbnb,High,5,Warm,Walking,0,1,500,1
997,55,Female,1231,Grand Canyon,Urban,5,Amazing view,2022-12-14,2.3,Sightseeing,3,Guesthouse,High,3,Moderate,Bike,1,1,1500,0
272,48,Other,1417,Eiffel Tower,Adventure,1,Loved the architecture,2023-11-18,4.9,Sightseeing,1,Resort,Low,2,Warm,Taxi,0,1,500,1
594,59,Female,1878,Eiffel Tower,Adventure,5,Amazing view,2020-02-05,4.0,Photography,3,Guesthouse,Medium,5,Moderate,Walking,1,1,3000,1
633,21,Other,1628,Eiffel Tower,Nature,3,Breathtaking experience,2023-01-23,4.1,Hiking,1,Hotel,Medium,2,Warm,Walking,0,1,2000,0
891,48,Male,1044,Taj Mahal,Nature,3,Loved the architecture,2022-10-16,2.1,Photography,2,Hostel,Medium,4,Warm,Public Transport,1,1,500,0
790,32,Female,1543,Eiffel Tower,Urban,4,Too crowded,2020-05-25,2.3,Photography,1,Airbnb,High,5,Warm,Walking,1,1,3000,1
651,37,Other,1705,Grand Canyon,Nature,3,Too crowded,2020-02-19,3.9,Dining,0,Airbnb,Medium,5,Warm,Public Transport,0,0,1500,1
363,39,Male,1409,Taj Mahal,Historical,3,Not worth the visit,2021-09-09,3.6,Dining,1,Guesthouse,Medium,2,Moderate,Public Transport,1,0,2000,0
742,28,Other,1972,Grand Canyon,Urban,1,Too crowded,2022-11-13,1.0,Shopping,3,Hostel,Low,5,Moderate,Walking,1,0,2000,1
447,48,Other,1804,Great Wall of China,Urban,3,Loved the architecture,2023-03-05,7.4,Shopping,3,Hotel,High,4,Moderate,Taxi,0,0,500,0
220,21,Male,1653,Great Wall of China,Urban,1,Loved the architecture,2020-01-05,6.4,Hiking,2,Hotel,Medium,5,Cool,Car,1,1,500,0
280,29,Female,1457,Taj Mahal,Urban,3,Too crowded,2023-06-12,4.6,Dining,4,Airbnb,Medium,4,Cool,Car,0,1,500,1
163,20,Female,1264,Great Wall of China,Adventure,4,Not worth the visit,2021-05-08,3.6,Dining,5,Airbnb,Medium,1,Warm,Car,1,1,5000,1
787,36,Female,1290,Great Wall of China,Historical,1,Too crowded,2020-08-30,3.6,Shopping,4,Guesthouse,Low,4,Moderate,Walking,1,0,1500,0
768,35,Male,1644,Great Wall of China,Adventure,2,Amazing view,2021-05-29,8.4,Sightseeing,3,Guesthouse,Medium,4,Cool,Walking,1,1,1000,0
348,62,Female,1499,Great Wall of China,Adventure,1,Breathtaking experience,2024-04-02,7.8,Photography,1,Hostel,Medium,1,Warm,Car,0,0,500,0
757,35,Female,1068,Taj Mahal,Adventure,5,Loved the architecture,2024-07-29,7.0,Dining,5,Guesthouse,Low,5,Warm,Taxi,1,1,5000,1
629,50,Other,1621,Machu Picchu,Nature,4,Breathtaking experience,2021-12-16,1.7,Dining,4,Hotel,High,2,Cool,Taxi,1,0,500,0
956,45,Female,1343,Great Wall of China,Nature,5,Amazing view,2022-11-22,6.8,Photography,2,Hotel,Low,4,Cool,Taxi,0,1,1500,1
635,36,Male,1597,Eiffel Tower,Urban,4,Not worth the visit,2023-05-04,9.6,Hiking,1,Hotel,High,2,Warm,Car,1,1,5000,1
775,31,Male,1490,Machu Picchu,Nature,4,Loved the architecture,2022-07-31,6.6,Shopping,5,Guesthouse,Medium,3,Cool,Walking,1,0,500,1
408,55,Male,1884,Great Wall of China,Nature,2,Too crowded,2020-09-01,4.4,Photography,3,Guesthouse,Medium,1,Moderate,Walking,1,0,500,1
723,48,Other,1844,Taj Mahal,Urban,1,Not worth the visit,2024-07-25,3.8,Shopping,1,Hotel,High,3,Warm,Bike,0,0,2000,0
585,46,Male,1553,Grand Canyon,Nature,3,Not worth the visit,2020-03-06,5.2,Hiking,5,Hotel,Low,4,Moderate,Taxi,0,0,3000,1
263,41,Other,1295,Eiffel Tower,Urban,5,Not worth the visit,2024-09-04,4.7,Shopping,0,Hotel,Low,2,Warm,Taxi,1,0,2000,0
905,34,Male,1127,Taj Mahal,Urban,4,Breathtaking experience,2021-03-21,1.9,Hiking,3,Airbnb,Low,4,Warm,Public Transport,1,0,1500,0
236,41,Male,1288,Grand Canyon,Historical,1,Amazing view,2023-02-26,6.9,Sightseeing,1,Resort,Medium,3,Warm,Public Transport,0,0,500,1
498,38,Other,1853,Taj Mahal,Urban,2,Breathtaking experience,2022-11-18,6.8,Sightseeing,4,Hostel,Low,4,Moderate,Car,1,1,3000,0
111,54,Male,1354,Machu Picchu,Nature,5,Loved the architecture,2020-03-20,3.2,Dining,1,Guesthouse,High,3,Moderate,Car,0,0,5000,1
843,36,Male,1424,Great Wall of China,Historical,3,Amazing view,2024-03-07,5.9,Hiking,1,Hostel,High,5,Warm,Walking,0,1,2000,1
850,38,Male,1215,Taj Mahal,Urban,1,Breathtaking experience,2020-05-16,4.4,Sightseeing,0,Guesthouse,High,2,Warm,Public Transport,1,0,1000,1
591,64,Other,1495,Taj Mahal,Historical,5,Amazing view,2022-05-09,3.1,Dining,2,Resort,Low,4,Moderate,Walking,0,0,5000,1
629,62,Other,1908,Eiffel Tower,Urban,4,Loved the architecture,2020-03-19,1.3,Dining,0,Hotel,High,1,Cool,Bike,1,0,2000,1
244,65,Female,1217,Grand Canyon,Nature,2,Too crowded,2021-01-26,2.3,Sightseeing,4,Hostel,Low,2,Moderate,Taxi,1,1,5000,0
691,65,Male,1703,Great Wall of China,Urban,4,Not worth the visit,2022-04-19,3.9,Dining,3,Hotel,Low,3,Warm,Bike,0,1,500,1
783,66,Male,1122,Grand Canyon,Adventure,4,Breathtaking experience,2022-09-05,2.2,Hiking,3,Hotel,Low,3,Moderate,Taxi,0,0,3000,1
589,48,Female,1241,Machu Picchu,Adventure,2,Loved the architecture,2023-10-20,9.5,Sightseeing,5,Airbnb,High,5,Cool,Taxi,1,0,1500,0
429,46,Other,1801,Grand Canyon,Adventure,4,Not worth the visit,2020-04-28,1.4,Dining,1,Hostel,Low,4,Moderate,Bike,1,0,2000,0
424,69,Male,1005,Taj Mahal,Historical,3,Not worth the visit,2022-03-12,7.4,Photography,4,Resort,Medium,5,Moderate,Public Transport,0,1,3000,0
694,33,Male,1912,Great Wall of China,Urban,5,Too crowded,2020-10-17,7.4,Hiking,5,Resort,Low,2,Moderate,Walking,0,1,3000,1
406,43,Male,1667,Taj Mahal,Urban,3,Not worth the visit,2022-05-28,4.4,Photography,4,Guesthouse,Low,1,Cool,Car,0,1,500,0
519,68,Other,1960,Eiffel Tower,Historical,2,Loved the architecture,2021-02-06,8.2,Hiking,4,Resort,Medium,3,Cool,Walking,0,1,1500,0
256,33,Other,1862,Grand Canyon,Adventure,3,Amazing view,2023-02-12,5.1,Dining,0,Resort,Low,4,Moderate,Bike,1,0,1000,1
376,69,Male,1877,Machu Picchu,Nature,4,Loved the architecture,2022-10-06,9.8,Photography,2,Resort,Medium,5,Cool,Taxi,1,1,3000,1
584,64,Other,1876,Machu Picchu,Urban,3,Not worth the visit,2024-07-28,2.5,Sightseeing,2,Airbnb,Medium,2,Moderate,Bike,1,1,2000,1
390,39,Other,1434,Grand Canyon,Adventure,4,Too crowded,2021-05-16,6.6,Photography,5,Guesthouse,Low,1,Moderate,Taxi,1,1,500,1
323,56,Male,1926,Grand Canyon,Urban,1,Amazing view,2022-08-05,6.3,Hiking,5,Hostel,Medium,5,Moderate,Public Transport,0,0,1500,0
167,40,Male,1631,Grand Canyon,Urban,1,Too crowded,2022-01-31,4.4,Hiking,5,Guesthouse,Low,3,Moderate,Bike,1,1,5000,1
579,23,Male,1557,Great Wall of China,Nature,1,Breathtaking experience,2020-10-29,6.6,Photography,3,Hotel,Low,4,Warm,Public Transport,0,0,1500,1
373,22,Other,1638,Machu Picchu,Urban,3,Amazing view,2023-10-22,8.3,Dining,5,Guesthouse,Medium,2,Cool,Taxi,0,1,3000,1
537,66,Other,1105,Great Wall of China,Nature,2,Amazing view,2024-09-12,6.2,Sightseeing,4,Resort,High,1,Warm,Public Transport,1,1,2000,1
311,35,Other,1707,Taj Mahal,Nature,4,Amazing view,2023-04-19,6.5,Shopping,0,Hotel,Medium,3,Cool,Bike,1,1,5000,1
681,53,Other,1121,Taj Mahal,Nature,3,Amazing view,2021-08-03,1.4,Dining,0,Hostel,High,5,Warm,Public Transport,1,1,5000,0
925,41,Male,1715,Great Wall of China,Nature,5,Too crowded,2021-11-07,8.7,Shopping,3,Airbnb,Low,2,Cool,Car,1,0,2000,0
315,27,Other,1777,Machu Picchu,Historical,1,Loved the architecture,2022-06-10,6.4,Photography,4,Guesthouse,Low,1,Warm,Walking,0,1,3000,1
477,68,Other,1042,Great Wall of China,Adventure,4,Too crowded,2021-08-25,5.4,Dining,5,Resort,Medium,5,Cool,Public Transport,0,0,1000,0
373,30,Male,1716,Eiffel Tower,Nature,1,Too crowded,2020-12-10,2.6,Shopping,5,Guesthouse,Medium,2,Warm,Taxi,0,1,500,0
668,41,Female,1794,Taj Mahal,Adventure,4,Not worth the visit,2024-06-18,6.6,Sightseeing,0,Airbnb,High,5,Moderate,Walking,0,0,1000,0
238,49,Female,1684,Taj Mahal,Nature,5,Loved the architecture,2024-06-06,5.8,Photography,2,Hotel,Medium,2,Moderate,Car,1,1,1000,1
623,35,Male,1499,Machu Picchu,Urban,5,Too crowded,2023-07-28,9.5,Shopping,3,Hostel,Low,5,Warm,Walking,1,1,5000,0
663,24,Other,1184,Great Wall of China,Nature,2,Loved the architecture,2023-03-12,8.6,Hiking,1,Guesthouse,High,3,Moderate,Walking,1,1,500,0
929,19,Male,1942,Taj Mahal,Urban,1,Amazing view,2020-11-28,8.9,Dining,0,Hotel,Medium,3,Moderate,Walking,1,0,1500,1
719,55,Female,1892,Machu Picchu,Adventure,5,Amazing view,2023-08-13,3.9,Dining,4,Resort,High,5,Moderate,Public Transport,0,1,1500,1
751,25,Other,1081,Machu Picchu,Historical,1,Breathtaking experience,2024-08-04,1.1,Hiking,4,Hotel,Medium,2,Warm,Walking,1,0,1500,1
423,43,Male,1497,Eiffel Tower,Nature,4,Loved the architecture,2020-06-10,1.5,Photography,2,Guesthouse,Low,5,Moderate,Bike,1,1,1000,0
993,64,Male,1119,Great Wall of China,Historical,5,Amazing view,2022-09-06,3.9,Shopping,5,Guesthouse,Low,1,Cool,Public Transport,0,0,1500,0
552,47,Female,1579,Great Wall of China,Urban,1,Breathtaking experience,2020-03-08,2.3,Sightseeing,1,Airbnb,Medium,1,Warm,Public Transport,1,1,2000,0
206,18,Other,1450,Grand Canyon,Nature,2,Loved the architecture,2023-08-05,7.3,Hiking,0,Hotel,High,3,Moderate,Car,0,0,500,0
505,24,Female,1243,Eiffel Tower,Adventure,4,Amazing view,2020-07-19,6.1,Shopping,5,Hostel,Medium,1,Warm,Taxi,1,0,3000,0
431,35,Female,1105,Taj Mahal,Urban,5,Breathtaking experience,2022-07-14,8.6,Dining,2,Hotel,Low,1,Warm,Public Transport,0,0,3000,0
954,50,Male,1697,Grand Canyon,Adventure,1,Too crowded,2023-06-17,9.2,Photography,0,Guesthouse,Low,3,Moderate,Car,1,1,1500,1
545,30,Female,1537,Machu Picchu,Urban,3,Amazing view,2021-12-19,8.3,Dining,2,Hostel,Medium,4,Warm,Public Transport,0,0,500,0
132,41,Other,1990,Taj Mahal,Nature,2,Not worth the visit,2023-08-17,3.0,Photography,0,Airbnb,Medium,3,Moderate,Walking,0,1,5000,0
535,58,Other,1274,Great Wall of China,Historical,4,Not worth the visit,2022-09-06,3.9,Sightseeing,4,Guesthouse,Medium,5,Warm,Car,0,0,1000,0
365,43,Other,1020,Machu Picchu,Adventure,4,Loved the architecture,2020-07-11,6.3,Shopping,0,Guesthouse,Low,1,Cool,Public Transport,1,0,3000,1
524,28,Male,1277,Eiffel Tower,Nature,1,Not worth the visit,2021-05-13,7.4,Sightseeing,3,Guesthouse,High,4,Warm,Walking,0,1,5000,0
242,37,Other,1978,Machu Picchu,Urban,2,Not worth the visit,2023-12-28,7.5,Hiking,4,Hotel,Medium,1,Moderate,Car,1,1,500,0
130,38,Female,1845,Great Wall of China,Nature,2,Too crowded,2021-06-21,9.2,Sightseeing,4,Resort,Low,5,Cool,Walking,0,0,3000,1
162,70,Female,1116,Machu Picchu,Historical,4,Not worth the visit,2024-01-21,4.0,Sightseeing,2,Hotel,Medium,1,Moderate,Taxi,1,0,1000,1
397,52,Other,1575,Great Wall of China,Nature,3,Amazing view,2023-05-26,4.2,Hiking,4,Hostel,High,4,Moderate,Taxi,1,0,1500,0
372,38,Female,1465,Eiffel Tower,Adventure,2,Too crowded,2024-03-29,8.0,Sightseeing,1,Hotel,Low,5,Warm,Public Transport,0,1,1500,1
716,65,Male,1175,Eiffel Tower,Adventure,1,Breathtaking experience,2022-10-21,4.6,Hiking,1,Guesthouse,Low,2,Warm,Bike,1,1,3000,1
706,55,Female,1023,Grand Canyon,Urban,3,Too crowded,2021-12-05,5.8,Shopping,3,Hotel,High,3,Moderate,Taxi,0,0,500,0
460,36,Male,1181,Machu Picchu,Nature,4,Loved the architecture,2024-02-25,5.4,Hiking,1,Guesthouse,High,4,Cool,Taxi,1,1,500,1
152,18,Female,1204,Grand Canyon,Adventure,2,Not worth the visit,2020-04-15,3.5,Photography,1,Airbnb,Medium,4,Warm,Car,0,0,1000,1
625,27,Other,1084,Grand Canyon,Historical,2,Loved the architecture,2023-05-24,1.2,Sightseeing,1,Airbnb,Low,4,Moderate,Walking,0,0,3000,0
121,66,Other,1568,Taj Mahal,Adventure,5,Amazing view,2022-05-12,6.9,Shopping,0,Airbnb,Low,2,Moderate,Walking,0,1,3000,0
610,63,Other,1620,Eiffel Tower,Nature,3,Loved the architecture,2024-08-29,7.0,Hiking,2,Resort,High,5,Moderate,Car,1,1,500,1
218,60,Female,1283,Eiffel Tower,Historical,1,Loved the architecture,2024-05-21,9.5,Sightseeing,1,Airbnb,High,4,Cool,Car,0,1,1500,1
676,19,Female,1818,Great Wall of China,Historical,5,Amazing view,2022-02-09,3.0,Shopping,2,Hostel,Medium,4,Cool,Bike,1,1,1000,1
312,61,Female,1411,Eiffel Tower,Nature,3,Breathtaking experience,2022-05-21,2.2,Shopping,2,Resort,Medium,1,Moderate,Car,1,0,1500,0
854,33,Female,1072,Taj Mahal,Urban,2,Not worth the visit,2020-04-12,7.3,Dining,1,Hostel,High,2,Warm,Walking,1,0,3000,0
948,42,Male,1695,Taj Mahal,Nature,3,Too crowded,2020-04-03,8.4,Photography,2,Hostel,High,4,Moderate,Taxi,1,1,3000,1
929,64,Male,1748,Great Wall of China,Historical,2,Breathtaking experience,2020-08-24,6.0,Shopping,4,Resort,High,3,Cool,Taxi,0,0,5000,1
307,27,Male,1472,Taj Mahal,Urban,1,Amazing view,2023-02-11,6.7,Dining,5,Hotel,Medium,2,Cool,Taxi,1,0,1000,1
749,46,Male,1276,Taj Mahal,Adventure,4,Amazing view,2020-06-30,3.2,Shopping,5,Airbnb,Low,1,Warm,Bike,0,0,5000,1
415,32,Male,1858,Eiffel Tower,Adventure,3,Breathtaking experience,2020-04-03,2.4,Sightseeing,1,Guesthouse,High,4,Cool,Car,0,0,1000,1
959,37,Male,1656,Taj Mahal,Urban,1,Breathtaking experience,2020-03-24,4.3,Shopping,3,Hostel,Medium,2,Cool,Bike,1,0,500,1
690,30,Other,1512,Great Wall of China,Adventure,4,Not worth the visit,2023-02-11,8.2,Hiking,3,Resort,Medium,1,Warm,Car,0,0,500,1
243,31,Female,1824,Machu Picchu,Historical,5,Too crowded,2024-05-27,2.3,Hiking,4,Resort,High,4,Cool,Taxi,0,1,3000,1
526,32,Male,1135,Great Wall of China,Historical,3,Breathtaking experience,2021-04-29,4.4,Sightseeing,0,Guesthouse,High,2,Cool,Walking,1,0,1000,0
806,39,Female,1367,Great Wall of China,Urban,4,Amazing view,2024-04-22,5.6,Dining,5,Hostel,High,2,Moderate,Taxi,1,0,1000,1
147,39,Female,1555,Taj Mahal,Adventure,2,Loved the architecture,2022-01-23,5.0,Hiking,5,Airbnb,High,2,Moderate,Walking,0,0,1000,1
847,36,Other,1969,Eiffel Tower,Adventure,3,Too crowded,2020-02-26,2.1,Hiking,3,Resort,Medium,5,Cool,Public Transport,0,1,3000,0
747,64,Other,1065,Machu Picchu,Adventure,3,Amazing view,2021-02-27,8.0,Sightseeing,4,Guesthouse,High,1,Warm,Public Transport,1,1,3000,0
319,64,Other,1270,Eiffel Tower,Nature,3,Breathtaking experience,2024-03-17,3.2,Photography,0,Airbnb,High,5,Warm,Walking,0,0,1000,1
797,34,Male,1167,Taj Mahal,Adventure,1,Amazing view,2024-04-18,3.6,Sightseeing,2,Airbnb,Medium,5,Cool,Public Transport,0,0,500,0
204,25,Female,1699,Grand Canyon,Nature,3,Amazing view,2023-10-14,4.7,Shopping,2,Hotel,Medium,3,Moderate,Car,1,0,1500,0
948,20,Male,1784,Machu Picchu,Historical,1,Too crowded,2022-09-18,9.6,Hiking,4,Airbnb,Medium,4,Cool,Public Transport,1,0,5000,0
804,67,Female,1568,Machu Picchu,Adventure,4,Too crowded,2020-04-03,6.1,Photography,4,Resort,Low,4,Warm,Car,1,1,1500,0
258,68,Other,1398,Machu Picchu,Nature,5,Not worth the visit,2024-09-03,8.7,Dining,1,Resort,Medium,2,Warm,Public Transport,0,1,1000,0
359,35,Male,1272,Taj Mahal,Adventure,1,Not worth the visit,2021-02-04,3.6,Shopping,5,Resort,High,5,Warm,Walking,0,0,3000,1
639,23,Other,1344,Eiffel Tower,Urban,5,Too crowded,2020-03-23,7.4,Photography,0,Hotel,High,1,Moderate,Public Transport,0,1,500,0
683,39,Other,1615,Great Wall of China,Historical,1,Amazing view,2023-08-07,2.1,Shopping,0,Hotel,Medium,4,Cool,Public Transport,0,0,1000,1
413,60,Other,1963,Great Wall of China,Urban,4,Amazing view,2020-12-19,7.6,Photography,3,Guesthouse,Medium,4,Cool,Bike,1,0,1000,0
164,27,Male,1283,Eiffel Tower,Nature,1,Not worth the visit,2020-09-12,8.6,Photography,0,Hotel,Medium,5,Warm,Taxi,0,0,500,1
136,30,Male,1073,Great Wall of China,Urban,1,Loved the architecture,2024-03-15,3.9,Dining,0,Hotel,Medium,4,Cool,Bike,1,0,1500,1
822,60,Other,1307,Grand Canyon,Historical,2,Too crowded,2023-09-24,5.4,Photography,5,Guesthouse,Low,3,Moderate,Walking,0,0,500,0
947,54,Male,1017,Great Wall of China,Adventure,5,Not worth the visit,2020-07-15,1.3,Shopping,4,Hotel,Low,5,Cool,Taxi,0,0,1000,0
149,45,Female,1293,Great Wall of China,Nature,4,Amazing view,2021-07-17,6.5,Shopping,3,Hotel,Medium,3,Warm,Taxi,0,0,500,1
638,28,Male,1078,Taj Mahal,Urban,3,Too crowded,2023-11-01,8.4,Hiking,1,Guesthouse,Low,4,Warm,Walking,1,0,2000,1
245,28,Female,1631,Machu Picchu,Adventure,5,Amazing view,2021-04-24,6.6,Hiking,3,Airbnb,Low,3,Warm,Public Transport,0,0,2000,0
820,69,Male,1090,Eiffel Tower,Historical,2,Breathtaking experience,2021-04-16,5.0,Shopping,3,Hotel,Low,1,Cool,Taxi,0,1,5000,0
183,58,Other,1288,Grand Canyon,Adventure,4,Too crowded,2020-12-07,2.2,Sightseeing,1,Guesthouse,Low,3,Cool,Bike,1,1,1500,1
995,24,Male,1149,Great Wall of China,Nature,5,Not worth the visit,2024-02-29,3.7,Hiking,4,Airbnb,High,4,Moderate,Taxi,0,0,500,0
131,63,Other,1337,Machu Picchu,Nature,5,Too crowded,2021-12-16,7.3,Hiking,4,Hotel,Medium,2,Moderate,Taxi,1,1,3000,1
840,24,Other,1300,Grand Canyon,Adventure,2,Too crowded,2021-07-06,3.5,Shopping,1,Hostel,High,1,Cool,Public Transport,0,0,2000,1
537,55,Male,1864,Great Wall of China,Historical,3,Loved the architecture,2021-08-16,1.9,Dining,0,Resort,High,5,Warm,Bike,0,1,1000,1
549,51,Female,1531,Great Wall of China,Adventure,3,Not worth the visit,2022-03-19,7.7,Hiking,2,Resort,Low,4,Cool,Bike,0,0,5000,0
352,46,Female,1830,Machu Picchu,Adventure,2,Amazing view,2021-03-24,4.0,Hiking,1,Hostel,High,2,Moderate,Bike,1,0,1000,0
268,70,Female,1273,Great Wall of China,Historical,1,Loved the architecture,2022-09-01,10.0,Shopping,1,Resort,High,1,Warm,Bike,1,1,500,0
329,42,Female,1573,Great Wall of China,Nature,1,Amazing view,2022-10-03,5.9,Hiking,2,Hotel,Low,5,Warm,Public Transport,0,0,1000,0
324,34,Male,1492,Great Wall of China,Adventure,5,Amazing view,2022-09-29,6.8,Shopping,0,Hostel,High,4,Moderate,Car,0,0,1500,1
934,70,Male,1811,Eiffel Tower,Adventure,1,Not worth the visit,2022-02-03,5.9,Hiking,0,Resort,High,1,Warm,Car,0,1,500,1
785,52,Male,1734,Eiffel Tower,Nature,5,Breathtaking experience,2020-09-22,9.1,Shopping,3,Airbnb,High,1,Moderate,Taxi,1,0,1000,1
875,64,Other,1658,Grand Canyon,Nature,2,Loved the architecture,2022-06-12,9.8,Photography,1,Hostel,High,5,Cool,Car,0,1,500,1
137,27,Other,1909,Eiffel Tower,Adventure,5,Not worth the visit,2022-11-08,7.8,Sightseeing,0,Guesthouse,High,2,Cool,Bike,0,1,3000,0
911,65,Male,1379,Taj Mahal,Adventure,2,Too crowded,2022-03-12,8.4,Photography,0,Airbnb,Low,5,Cool,Walking,0,0,5000,1
478,42,Female,1295,Great Wall of China,Historical,1,Not worth the visit,2022-09-20,9.0,Hiking,2,Hotel,Medium,2,Moderate,Public Transport,0,0,2000,0
812,26,Male,1002,Great Wall of China,Nature,4,Not worth the visit,2024-06-19,4.6,Photography,0,Hotel,Medium,1,Cool,Public Transport,0,0,1500,1
509,38,Male,1632,Grand Canyon,Adventure,5,Too crowded,2020-08-19,8.6,Shopping,0,Hotel,High,4,Moderate,Public Transport,1,0,1500,0
378,32,Male,1941,Machu Picchu,Historical,3,Not worth the visit,2023-04-29,1.5,Photography,0,Airbnb,Low,1,Cool,Bike,0,1,500,0
505,27,Male,1460,Grand Canyon,Urban,3,Not worth the visit,2022-06-10,8.8,Hiking,5,Airbnb,High,1,Warm,Public Transport,1,1,5000,0
